time,status,n_fib,n_fob,n_fsc,x,y,z
20160802 10:14:41.204129,0,1,0,1,0,0,0
20160802 10:14:41.211942,0,1,0,1,526344,65544,1837084
20160802 10:14:41.219755,0,1,0,1,592137,65545,1837340
20160802 10:14:41.227567,0,1,0,1,657930,65546,1837596
20160802 10:14:41.235379,0,1,0,1,723723,65547,1837852
20160802 10:14:41.243192,0,1,0,1,789516,65548,1838108
20160802 10:14:41.251005,0,1,0,1,855309,65549,1838364
20160802 10:14:41.258817,0,1,0,1,921102,65550,1838620
20160802 10:14:41.266629,0,1,0,1,986895,65551,1838876
20160802 10:14:41.274442,0,1,0,1,1052688,65552,1839132
20160802 10:14:41.282255,0,1,0,1,1118481,65553,1839388
20160802 10:14:41.290067,0,1,0,1,1184274,65554,1839644
20160802 10:14:41.297879,0,1,0,1,1250067,65555,1839900
20160802 10:14:41.305692,0,1,0,1,1315860,65556,1840156
20160802 10:14:41.313505,0,1,0,1,1381653,65557,1840412
20160802 10:14:41.321317,0,1,0,1,1447446,65558,1840668
20160802 10:14:41.329129,0,1,0,1,1513239,65559,1840924
20160802 10:14:41.336942,0,1,0,1,1579032,65560,1841180
20160802 10:14:41.344755,0,1,0,1,1644825,65561,1841436
20160802 10:14:41.352567,0,1,0,1,1710618,65562,1841692
20160802 10:14:41.360379,0,1,0,1,1776411,65563,1841948
20160802 10:14:41.368192,0,1,0,1,1842204,65564,1842204
20160802 10:14:41.376005,0,1,0,1,1907997,65565,1842460
20160802 10:14:41.383817,0,1,0,1,1973790,65566,1842716
20160802 10:14:41.391629,0,1,0,1,2039583,65567,1842972
20160802 10:14:41.399442,0,1,0,1,2105376,65568,1843228
20160802 10:14:41.407255,0,1,0,1,2171169,65569,1843484
20160802 10:14:41.415067,0,1,0,1,2236962,65570,1843740
20160802 10:14:41.422879,0,1,0,1,2302755,65571,1843996
20160802 10:14:41.430692,0,1,0,1,2368548,65572,1844252
20160802 10:14:41.438505,0,1,0,1,2434341,65573,1844508
20160802 10:14:41.446317,0,1,0,1,2500134,65574,1844764
20160802 10:14:41.454129,0,1,0,1,2565927,65575,1845020
20160802 10:14:41.461942,0,1,0,1,2631720,65576,1845276
20160802 10:14:41.469755,0,1,0,1,2697513,65577,1845532
20160802 10:14:41.477567,0,1,0,1,2763306,65578,1845788
20160802 10:14:41.485379,0,1,0,1,2829099,65579,1846044
20160802 10:14:41.493192,0,1,0,1,2894892,65580,1846300
20160802 10:14:41.501005,0,1,0,1,2960685,65581,1846556
20160802 10:14:41.508817,0,1,0,1,3026478,65582,1846812
20160802 10:14:41.516629,0,1,0,1,3092271,65583,1847068
20160802 10:14:41.524442,0,1,0,1,3158064,65584,1847324
20160802 10:14:41.532255,0,1,0,1,3223857,65585,1847580
20160802 10:14:41.540067,0,1,0,1,3289650,65586,1847836
20160802 10:14:41.547879,0,1,0,1,3355443,65587,1848092
20160802 10:14:41.555692,0,1,0,1,3421236,65588,1848348
20160802 10:14:41.563505,0,1,0,1,3487029,65589,1848604
20160802 10:14:41.571317,0,1,0,1,3552822,65590,1848860
20160802 10:14:41.579129,0,1,0,1,3618615,65591,1849116
20160802 10:14:41.586942,0,1,0,1,3684408,65592,1849372
20160802 10:14:41.594755,0,1,0,1,3750201,65593,1849628
20160802 10:14:41.602567,0,1,0,1,3815994,65594,1849884
20160802 10:14:41.610379,0,1,0,1,3881787,65595,1850140
20160802 10:14:41.618192,0,1,0,1,3947580,65596,1850396
20160802 10:14:41.626005,0,1,0,1,4013373,65597,1850652
20160802 10:14:41.633817,0,1,0,1,4079166,65598,1850908
20160802 10:14:41.641629,0,1,0,1,4144959,65599,1851164
20160802 10:14:41.649442,0,1,0,1,4210752,65600,1851420
20160802 10:14:41.657255,0,1,0,1,4276545,65601,1851676
20160802 10:14:41.665067,0,1,0,1,4342338,65602,1851932
20160802 10:14:41.672879,0,1,0,1,4408131,65603,1852188
20160802 10:14:41.680692,0,1,0,1,4473924,65604,1852444
20160802 10:14:41.688505,0,1,0,1,4539717,65605,1852700
20160802 10:14:41.696317,0,1,0,1,4605510,65606,1852956
20160802 10:14:41.704129,0,1,0,1,4671303,65607,1853212
20160802 10:14:41.711942,0,1,0,1,4737096,65608,1853468
20160802 10:14:41.719755,0,1,0,1,4802889,65609,1853724
20160802 10:14:41.727567,0,1,0,1,4868682,65610,1853980
20160802 10:14:41.735379,0,1,0,1,4934475,65611,1854236
20160802 10:14:41.743192,0,1,0,1,5000268,65612,1854492
20160802 10:14:41.751005,0,1,0,1,5066061,65613,1854748
20160802 10:14:41.758817,0,1,0,1,5131854,65614,1855004
20160802 10:14:41.766629,0,1,0,1,5197647,65615,1855260
20160802 10:14:41.774442,0,1,0,1,5263440,65616,1855516
20160802 10:14:41.782255,0,1,0,1,5329233,65617,1855772
20160802 10:14:41.790067,0,1,0,1,5395026,65618,1856028
20160802 10:14:41.797879,0,1,0,1,5460819,65619,1856284
20160802 10:14:41.805692,0,1,0,1,5526612,65620,1856540
20160802 10:14:41.813505,0,1,0,1,5592405,65621,1856796
20160802 10:14:41.821317,0,1,0,1,5658198,65622,1857052
