time,status,x,y,z
20160810 14:55:35.141523,47,0,0,0,97,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,88,
20160810 14:55:35.141523,47,0,0,0,102,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,88,
20160810 14:55:35.141523,47,0,0,0,107,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,88,
20160810 14:55:35.141523,47,0,0,0,112,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,88,
20160810 14:55:35.141523,47,0,0,0,117,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,88,
20160810 14:55:35.141523,47,0,0,0,122,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,88,
20160810 14:55:35.141523,47,0,0,0,127,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,88,
20160810 14:55:35.141523,47,0,0,0,132,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,88,
20160810 14:55:35.141523,47,0,0,0,137,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,88,
20160810 14:55:35.141523,47,0,0,0,142,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,88,
20160810 14:55:35.141523,47,0,0,0,147,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,88,
20160810 14:55:35.141523,47,0,0,0,152,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,85,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,0,
20160810 14:55:35.141523,47,0,0,0,88,
20160810 14:55:35.141523,47,0,0,0,157,
20160810 14:55:35.141523,47,0,0,0,1,
20160810 14:55:35.141523,158,0,0,0,208,
20160810 14:55:35.141523,158,0,0,0,1,
20160810 14:55:35.141523,158,0,0,0,85,
20160810 14:55:35.141523,158,0,0,0,0,
20160810 14:55:35.141523,158,0,0,0,0,
20160810 14:55:35.141523,158,0,0,0,85,
20160810 14:55:35.141523,158,0,0,0,0,
20160810 14:55:35.141523,158,0,0,0,0,
20160810 14:55:35.141523,158,0,0,0,89,
20160810 14:55:35.141523,158,0,0,0,213,
20160810 14:55:35.141523,158,0,0,0,1,
20160810 14:55:35.141523,158,0,0,0,85,
20160810 14:55:35.141523,158,0,0,0,0,
20160810 14:55:35.141523,158,0,0,0,0,
20160810 14:55:35.141523,158,0,0,0,85,
20160810 14:55:35.141523,158,0,0,0,0,
20160810 14:55:35.141523,158,0,0,0,0,
20160810 14:55:35.141523,158,0,0,0,89,
20160810 14:55:35.141523,158,0,0,0,218,
20160810 14:55:35.141523,158,0,0,0,1,
