time,status,n_fib,n_fob,n_fsc,x,y,z
20160801-113118,127,3,127,3,15855872,61937,228867
20160801-113118,0,0,0,0,0,0,0
20160801-113118,0,8,127,8,556803,16184832,16185078
20160801-113118,9,0,9,0,16250871,196855,8320894
20160801-113118,127,0,248,0,16285187,32259,0
20160801-113118,249,3,249,3,126,393216,65537
20160801-113118,0,1,0,1,950019,950019,229123
20160801-113118,0,1,0,1,1015555,1015555,229123
20160801-113118,0,1,0,1,1081091,1081091,229123
20160801-113118,0,1,0,1,1146627,1146627,229123
20160801-113118,0,1,0,1,1212163,1212163,229123
20160801-113118,0,1,0,1,1277699,1277699,229123
20160801-113118,0,1,0,1,1343235,1343235,229123
20160801-113118,0,1,0,1,1408771,1408771,229123
20160801-113118,0,1,0,1,1474307,1474307,229123
20160801-113118,0,1,0,1,1539843,1539843,229123
20160801-113118,0,1,0,1,1605379,1605379,229123
20160801-113118,0,1,0,1,1670915,1670915,229123
20160801-113118,0,1,0,1,1736451,1736451,229123
20160801-113118,0,1,0,1,1801987,1801987,229123
20160801-113118,0,1,0,1,1867523,1867523,229123
20160801-113118,0,1,0,1,1933059,1933059,229123
20160801-113118,0,1,0,1,1998595,1998595,229123
20160801-113118,0,1,0,1,2064131,2064131,229123
20160801-113118,0,1,0,1,2129667,2129667,229123
20160801-113118,0,1,0,1,2195203,2195203,229123
20160801-113118,0,1,0,1,2260739,2260739,229123
20160801-113118,0,1,0,1,2326275,2326275,229123
20160801-113118,0,1,0,1,2391811,2391811,229123
20160801-113118,0,1,0,1,2457347,2457347,229123
20160801-113118,0,1,0,1,2522883,2522883,229123
20160801-113118,0,1,0,1,2588419,2588419,229123
20160801-113118,0,1,0,1,2653955,2653955,229123
20160801-113118,0,1,0,1,2719491,2719491,229123
20160801-113118,0,1,0,1,2785027,2785027,229123
20160801-113118,0,1,0,1,2850563,2850563,229123
20160801-113118,0,1,0,1,2916099,2916099,229123
20160801-113118,0,1,0,1,2981635,2981635,229123
20160801-113118,0,1,0,1,3047171,3047171,229123
20160801-113118,0,1,0,1,3112707,3112707,229123
20160801-113118,0,1,0,1,3178243,3178243,229123
20160801-113118,0,1,0,1,3243779,3243779,229123
20160801-113118,0,1,0,1,3309315,3309315,229123
20160801-113118,0,1,0,1,3374851,3374851,229123
20160801-113118,0,1,0,1,3440387,3440387,229123
20160801-113118,0,1,0,1,3505923,3505923,229123
20160801-113118,0,1,0,1,3571459,3571459,229123
20160801-113118,0,1,0,1,3636995,3636995,229123
20160801-113118,0,1,0,1,3702531,3702531,229123
20160801-113118,0,1,0,1,3768067,3768067,229123
20160801-113118,0,1,0,1,3833603,3833603,229123
20160801-113118,0,1,0,1,3899139,3899139,229123
20160801-113118,0,1,0,1,3964675,3964675,229123
20160801-113118,0,1,0,1,4030211,4030211,229123
20160801-113118,0,1,0,1,4095747,4095747,229123
20160801-113118,0,1,0,1,4161283,4161283,229123
20160801-113118,0,1,0,1,4226819,4226819,229123
20160801-113118,0,1,0,1,4292355,4292355,229123
20160801-113118,0,1,0,1,4357891,4357891,229123
20160801-113118,0,1,0,1,4423427,4423427,229123
20160801-113118,0,1,0,1,4488963,4488963,229123
20160801-113118,0,1,0,1,4554499,4554499,229123
20160801-113118,0,1,0,1,4620035,4620035,229123
20160801-113118,0,1,0,1,4685571,4685571,229123
20160801-113118,0,1,0,1,4751107,4751107,229123
20160801-113118,0,1,0,1,4816643,4816643,229123
20160801-113118,0,1,0,1,4882179,4882179,229123
20160801-113118,0,1,0,1,4947715,4947715,229123
20160801-113118,0,1,0,1,5013251,5013251,229123
20160801-113118,0,1,0,1,5078787,5078787,229123
20160801-113118,0,1,0,1,5144323,5144323,229123
20160801-113118,0,1,0,1,5209859,5209859,229123
20160801-113118,0,1,0,1,5275395,5275395,229123
20160801-113119,0,1,0,1,5340931,5340931,229123
20160801-113119,0,1,0,1,5406467,5406467,229123
20160801-113119,0,1,0,1,5472003,5472003,229123
20160801-113119,0,1,0,1,5537539,5537539,229123
20160801-113119,0,1,0,1,5603075,5603075,229123
20160801-113119,0,1,0,1,5668611,5668611,229123
20160801-113119,0,1,0,1,5734147,5734147,229123
20160801-113119,0,1,0,1,5799683,5799683,229123
20160801-113119,0,1,0,1,5865219,5865219,229123
20160801-113119,0,1,0,1,5930755,5930755,229123
20160801-113119,0,1,0,1,5996291,5996291,229123
20160801-113119,0,1,0,1,6061827,6061827,229123
20160801-113119,0,1,0,1,6127363,6127363,229123
20160801-113119,0,1,0,1,6192899,6192899,229123
20160801-113119,0,1,0,1,6258435,6258435,229123
20160801-113119,0,1,0,1,6323971,6323971,229123
20160801-113119,0,1,0,1,6389507,6389507,229123
20160801-113119,0,1,0,1,6455043,6455043,229123
20160801-113119,0,1,0,1,6520579,6520579,229123
20160801-113119,0,1,0,1,6586115,6586115,229123
20160801-113119,0,1,0,1,6651651,6651651,229123
20160801-113119,0,1,0,1,6717187,6717187,229123
20160801-113119,0,1,0,1,6782723,6782723,229123
20160801-113119,0,1,0,1,6848259,6848259,229123
20160801-113119,0,1,0,1,6913795,6913795,229123
20160801-113119,0,1,0,1,6979331,6979331,229123
20160801-113119,0,1,0,1,7044867,7044867,229123
20160801-113119,0,1,0,1,7110403,7110403,229123
20160801-113119,0,1,0,1,7175939,7175939,229123
20160801-113119,0,1,0,1,7241475,7241475,229123
20160801-113119,0,1,0,1,7307011,7307011,229123
20160801-113119,0,1,0,1,7372547,7372547,229123
20160801-113119,0,1,0,1,7438083,7438083,229123
20160801-113119,0,1,0,1,7503619,7503619,229123
20160801-113119,0,1,0,1,7569155,7569155,229123
20160801-113119,0,1,0,1,7634691,7634691,229123
20160801-113119,0,1,0,1,7700227,7700227,229123
20160801-113119,0,1,0,1,7765763,7765763,229123
20160801-113119,0,1,0,1,7831299,7831299,229123
20160801-113119,0,1,0,1,7896835,7896835,229123
20160801-113119,0,1,0,1,7962371,7962371,229123
20160801-113119,0,1,0,1,8027907,8027907,229123
20160801-113119,0,1,0,1,8093443,8093443,229123
20160801-113119,0,1,0,1,8158979,8158979,229123
20160801-113119,0,1,0,1,8224515,8224515,229123
20160801-113119,0,1,0,1,8290051,8290051,229123
20160801-113119,0,1,0,1,8355587,8355587,229123
20160801-113119,0,1,0,1,8421123,8421123,229123
20160801-113119,0,1,0,1,8486659,8486659,229123
20160801-113119,0,1,0,1,8552195,8552195,229123
20160801-113119,0,1,0,1,8617731,8617731,229123
20160801-113119,0,1,0,1,8683267,8683267,229123
20160801-113119,0,1,0,1,8748803,8748803,229123
20160801-113119,0,1,0,1,8814339,8814339,229123
20160801-113119,0,1,0,1,8879875,8879875,229123
20160801-113119,0,1,0,1,8945411,8945411,229123
20160801-113119,0,1,0,1,9010947,9010947,229123
20160801-113119,0,1,0,1,9076483,9076483,229123
20160801-113119,0,1,0,1,9142019,9142019,229123
20160801-113119,0,1,0,1,9207555,9207555,229123
20160801-113119,0,1,0,1,9273091,9273091,229123
20160801-113119,0,1,0,1,9338627,9338627,229123
20160801-113119,0,1,0,1,9404163,9404163,229123
20160801-113119,0,1,0,1,9469699,9469699,229123
20160801-113119,0,1,0,1,9535235,9535235,229123
20160801-113119,0,1,0,1,9600771,9600771,229123
20160801-113119,0,1,0,1,9666307,9666307,229123
20160801-113119,0,1,0,1,9731843,9731843,229123
20160801-113119,0,1,0,1,9797379,9797379,229123
20160801-113119,0,1,0,1,9862915,9862915,229123
20160801-113119,0,1,0,1,9928451,9928451,229123
20160801-113119,0,1,0,1,9993987,9993987,229123
20160801-113119,0,1,0,1,10059523,10059523,229123
20160801-113119,0,1,0,1,10125059,10125059,229123
