time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160803 18:15:03.321387,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.329200,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.337013,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.344825,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.352637,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.360450,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.368263,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.376075,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.383887,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.391700,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.399513,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.407325,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.415137,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.422950,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.430763,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.438575,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.446387,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.454200,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.462013,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.469825,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.477637,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.485450,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.493263,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.501075,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.508887,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.516700,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.524513,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.532325,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.540137,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.547950,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.555763,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.563575,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.571387,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.579200,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.587013,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.594825,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.602637,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.610450,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.618263,0,1,0,1,0,0,0,0,0,0,0,0
20160803 18:15:03.626075,0,1,0,1,0,0,0,0,0,0,0,0
