time,status,n_fib,n_fob,n_fsc,x,y,z
20160801-124733.997634,0,1,0,1,0,0,0
20160801-124734.005447,0,1,0,1,8903937,8903937,122113
20160801-124734.013260,0,1,0,1,8969473,8969473,122113
20160801-124734.021072,0,1,0,1,9035009,9035009,122113
20160801-124734.028884,0,1,0,1,9100545,9100545,122113
20160801-124734.036697,0,1,0,1,9166081,9166081,122113
20160801-124734.044510,0,1,0,1,9231617,9231617,122113
20160801-124734.052322,0,1,0,1,9297153,9297153,122113
20160801-124734.060134,0,1,0,1,9362689,9362689,122113
20160801-124734.067947,0,1,0,1,9428225,9428225,122113
20160801-124734.075760,0,1,0,1,9493761,9493761,122113
20160801-124734.083572,0,1,0,1,9559297,9559297,122113
20160801-124734.091384,0,1,0,1,9624833,9624833,122113
20160801-124734.099197,0,1,0,1,9690369,9690369,122113
20160801-124734.107010,0,1,0,1,9755905,9755905,122113
20160801-124734.114822,0,1,0,1,9821441,9821441,122113
20160801-124734.122634,0,1,0,1,9886977,9886977,122113
20160801-124734.130447,0,1,0,1,9952513,9952513,122113
20160801-124734.138260,0,1,0,1,10018049,10018049,122113
20160801-124734.146072,0,1,0,1,10083585,10083585,122113
20160801-124734.153884,0,1,0,1,10149121,10149121,122113
20160801-124734.161697,0,1,0,1,10214657,10214657,122113
20160801-124734.169510,0,1,0,1,10280193,10280193,122113
20160801-124734.177322,0,1,0,1,10345729,10345729,122113
20160801-124734.185134,0,1,0,1,10411265,10411265,122113
20160801-124734.192947,0,1,0,1,10476801,10476801,122113
20160801-124734.200760,0,1,0,1,10542337,10542337,122113
20160801-124734.208572,0,1,0,1,10607873,10607873,122113
20160801-124734.216384,0,1,0,1,10673409,10673409,122113
20160801-124734.224197,0,1,0,1,10738945,10738945,122113
20160801-124734.232010,0,1,0,1,10804481,10804481,122113
20160801-124734.239822,0,1,0,1,10870017,10870017,122113
20160801-124734.247634,0,1,0,1,10935553,10935553,122113
20160801-124734.255447,0,1,0,1,11001089,11001089,122113
20160801-124734.263260,0,1,0,1,11066625,11066625,122113
20160801-124734.271072,0,1,0,1,11132161,11132161,122113
20160801-124734.278884,0,1,0,1,11197697,11197697,122113
20160801-124734.286697,0,1,0,1,11263233,11263233,122113
20160801-124734.294510,0,1,0,1,11328769,11328769,122113
20160801-124734.302322,0,1,0,1,11394305,11394305,122113
20160801-124734.310134,0,1,0,1,11459841,11459841,122113
20160801-124734.317947,0,1,0,1,11525377,11525377,122113
20160801-124734.325760,0,1,0,1,11590913,11590913,122113
20160801-124734.333572,0,1,0,1,11656449,11656449,122113
20160801-124734.341384,0,1,0,1,11721985,11721985,122113
20160801-124734.349197,0,1,0,1,11787521,11787521,122113
20160801-124734.357010,0,1,0,1,11853057,11853057,122113
20160801-124734.364822,0,1,0,1,11918593,11918593,122113
20160801-124734.372634,0,1,0,1,11984129,11984129,122113
20160801-124734.380447,0,1,0,1,12049665,12049665,122113
20160801-124734.388260,0,1,0,1,12115201,12115201,122113
20160801-124734.396072,0,1,0,1,12180737,12180737,122113
