time,status,n_fib,n_fob,n_fsc,x,y,z
20160803-011319.620623,20,1,246,1,128759,63223,16119285
20160801-125719.612811,0,0,0,0,0,0,0
20160803-013005.573749,0,251,247,251,16512769,16382208,16382457
20160804-122925.620623,252,0,252,0,16448250,65786,16251639
20170820-082405.573749,247,0,251,0,16512769,63233,0
20170820-074133.620623,252,1,252,1,247,393216,65537
20160801-124845.675311,0,1,0,1,129025,129025,129025
20160801-124845.683123,0,1,0,1,194561,194561,129025
20160801-124845.690936,0,1,0,1,260097,260097,129025
20160801-124845.698749,0,1,0,1,325633,325633,129025
20160801-124845.706561,0,1,0,1,391169,391169,129025
20160801-124845.714373,0,1,0,1,456705,456705,129025
20160801-124845.722186,0,1,0,1,522241,522241,129025
20160801-124845.729999,0,1,0,1,587777,587777,129025
20160801-124845.737811,0,1,0,1,653313,653313,129025
20160801-124845.745623,0,1,0,1,718849,718849,129025
20160801-124845.753436,0,1,0,1,784385,784385,129025
20160801-124845.761249,0,1,0,1,849921,849921,129025
20160801-124845.769061,0,1,0,1,915457,915457,129025
20160801-124845.776873,0,1,0,1,980993,980993,129025
20160801-124845.784686,0,1,0,1,1046529,1046529,129025
20160801-124845.792499,0,1,0,1,1112065,1112065,129025
20160801-124845.800311,0,1,0,1,1177601,1177601,129025
20160801-124845.808123,0,1,0,1,1243137,1243137,129025
20160801-124845.815936,0,1,0,1,1308673,1308673,129025
20160801-124845.823749,0,1,0,1,1374209,1374209,129025
20160801-124845.831561,0,1,0,1,1439745,1439745,129025
20160801-124845.839373,0,1,0,1,1505281,1505281,129025
20160801-124845.847186,0,1,0,1,1570817,1570817,129025
20160801-124845.854999,0,1,0,1,1636353,1636353,129025
20160801-124845.862811,0,1,0,1,1701889,1701889,129025
20160801-124845.870623,0,1,0,1,1767425,1767425,129025
20160801-124845.878436,0,1,0,1,1832961,1832961,129025
20160801-124845.886249,0,1,0,1,1898497,1898497,129025
20160801-124845.894061,0,1,0,1,1964033,1964033,129025
20160801-124845.901873,0,1,0,1,2029569,2029569,129025
