time,status,n_fib,n_fob,n_fsc,x,y,z
20160805 02:45:22.397107,0,160,0,2,172252,14418652,13501134
20160805 02:45:22.397107,0,160,0,2,13556738,0,1024
20160805 02:45:22.397107,0,160,0,2,10551552,10592673,512
20160805 02:45:22.397107,0,160,0,2,187394,184284,14471132
20160805 02:45:22.397107,0,160,0,2,207,262144,4456772
20160805 02:45:22.397107,0,160,0,2,10658466,131234,14459612
20160805 02:45:22.397107,0,160,0,2,13687810,13687810,187394
20160805 02:45:22.397107,0,160,0,2,14418432,14418590,187394
20160805 02:45:22.397107,0,160,0,2,183516,52444,0
20160805 02:45:22.397107,0,160,0,2,321,10460929,10461087
20160805 02:45:22.397107,0,160,0,2,171996,14418652,13435597
20160805 02:45:22.397107,0,160,0,2,13491202,0,1024
20160805 02:45:22.397107,0,160,0,2,10486016,10526880,512
20160805 02:45:22.397107,0,160,0,2,187394,184028,14470876
20160805 02:45:22.397107,0,160,0,2,206,262144,4391235
20160805 02:45:22.397107,0,160,0,2,10592673,131233,14459356
20160805 02:45:22.397107,0,160,0,2,13622274,13622274,187394
20160805 02:45:22.397107,0,160,0,2,0,82948,256
20160805 02:45:22.397107,0,160,0,2,41634,10673154,187394
20160805 02:45:22.397107,0,160,0,2,14418640,14418640,13631696
20160805 02:45:22.397107,0,160,0,2,65536,65537,0
20160805 02:45:22.397107,0,160,0,2,0,0,0
20160805 02:45:22.397107,0,160,0,2,0,0,0
20160805 02:45:22.397107,0,160,0,2,258,10921473,10921638
20160805 02:45:22.397107,0,160,0,2,173788,14418652,13894356
20160805 02:45:22.397107,0,160,0,2,13949954,0,0
20160805 02:45:22.397107,0,160,0,2,10944768,10987431,512
20160805 02:45:22.397107,0,160,0,2,187394,185820,14472668
20160805 02:45:22.397107,0,160,0,2,213,0,262404
20160805 02:45:22.397107,0,160,0,2,11053224,131240,14461148
20160805 02:45:22.397107,0,160,0,2,14081026,14081026,187394
20160805 02:45:22.397107,0,160,0,2,0,66816,256
20160805 02:45:22.397107,0,160,0,2,43433,11131906,187394
20160805 02:45:22.397107,0,160,0,2,14418647,14418647,14090455
20160805 02:45:22.397107,0,160,0,2,393216,65537,11184810
20160805 02:45:22.397107,0,160,0,2,14418432,14418602,187394
20160805 02:45:22.397107,0,160,0,2,186588,55516,0
20160805 02:45:22.397107,0,160,0,2,263,11250433,11250603
20160805 02:45:22.397107,0,160,0,2,175068,14418652,14222041
20160805 02:45:22.397107,0,160,0,2,14277634,0,0
20160805 02:45:22.397107,0,160,0,2,11272448,11316396,512
20160805 02:45:22.397107,0,160,0,2,187394,187100,14473948
20160805 02:45:22.397107,0,160,0,2,218,0,590089
20160805 02:45:22.397107,0,160,0,2,11382189,131245,14462428
20160805 02:45:22.397107,0,160,0,2,14408706,14408706,187394
20160805 02:45:22.397107,0,160,0,2,0,68096,256
20160805 02:45:22.397107,0,160,0,2,44718,11459586,187394
20160805 02:45:22.397107,0,160,0,2,14418652,14418652,14418140
20160805 02:45:22.397107,0,160,0,2,720896,65537,11513775
20160805 02:45:22.397107,0,160,0,2,14418432,14418607,187394
20160805 02:45:22.397107,0,160,0,2,187868,56796,0
20160805 02:45:22.397107,0,160,0,2,268,11579393,11579568
20160805 02:45:22.397107,0,160,0,2,176348,14418652,14549726
20160805 02:45:22.397107,0,160,0,2,14605314,0,0
20160805 02:45:22.397107,0,160,0,2,11600128,11645361,512
20160805 02:45:22.397107,0,160,0,2,187394,188380,14475228
20160805 02:45:22.397107,0,160,0,2,223,0,917774
20160805 02:45:22.397107,0,160,0,2,11711154,131250,14463708
20160805 02:45:22.397107,0,160,0,2,14736386,14736386,187394
20160805 02:45:22.397107,0,160,0,2,0,69376,256
20160805 02:45:22.397107,0,160,0,2,46003,11787266,187394
20160805 02:45:22.397107,0,160,0,2,14418657,14418657,14745825
20160805 02:45:22.397107,0,160,0,2,1048576,65537,11842740
20160805 02:45:22.397107,0,160,0,2,14418432,14418612,187394
20160805 02:45:22.397107,0,160,0,2,189148,58076,0
20160805 02:45:22.397107,0,160,0,2,273,11908353,11908533
20160805 02:45:22.397107,0,160,0,2,177628,14418652,14877411
20160805 02:45:22.397107,0,160,0,2,14932994,0,0
20160805 02:45:22.397107,0,160,0,2,11927808,11974326,512
20160805 02:45:22.397107,0,160,0,2,187394,189660,14476508
20160805 02:45:22.397107,0,160,0,2,228,0,1245459
20160805 02:45:22.397107,0,160,0,2,12040119,131255,14464988
20160805 02:45:22.397107,0,160,0,2,15064066,15064066,187394
20160805 02:45:22.397107,0,160,0,2,0,70656,256
