time,status,n_fib,n_fob,n_fsc,x,y,z
20160801-124430.522244,0,1,0,1,0,0,0
20160801-124430.530057,0,1,0,1,15505153,15505153,104193
20160801-124430.537870,0,1,0,1,15570689,15570689,104193
20160801-124430.545682,0,1,0,1,15636225,15636225,104193
20160801-124430.553494,0,1,0,1,15701761,15701761,104193
20160801-124430.561307,0,1,0,1,15767297,15767297,104193
20160801-124430.569120,0,1,0,1,15832833,15832833,104193
20160801-124430.576932,0,1,0,1,15898369,15898369,104193
20160801-124430.584744,0,1,0,1,15963905,15963905,104193
20160801-124430.592557,0,1,0,1,16029441,16029441,104193
20160801-124430.600370,0,1,0,1,16094977,16094977,104193
20160801-124430.608182,0,1,0,1,16160513,16160513,104193
20160801-124430.615994,0,1,0,1,16226049,16226049,104193
20160801-124430.623807,0,1,0,1,16291585,16291585,104193
20160801-124430.631620,0,1,0,1,16357121,16357121,104193
20160801-124430.639432,0,1,0,1,16422657,16422657,104193
20160801-124430.647244,0,1,0,1,16488193,16488193,104193
20160801-124430.655057,0,1,0,1,16553729,16553729,104193
20160801-124430.662870,0,1,0,1,16619265,16619265,104193
20160801-124430.670682,0,1,0,1,16684801,16684801,104193
20160801-124430.678494,0,1,0,1,16750337,16750337,104193
20160801-124430.686307,0,1,0,1,38913,38913,104449
20160801-124430.694120,0,1,0,1,104449,104449,104449
20160801-124430.701932,0,1,0,1,169985,169985,104449
20160801-124430.709744,0,1,0,1,235521,235521,104449
20160801-124430.717557,0,1,0,1,301057,301057,104449
20160801-124430.725370,0,1,0,1,366593,366593,104449
20160801-124430.733182,0,1,0,1,432129,432129,104449
20160801-124430.740994,0,1,0,1,497665,497665,104449
20160801-124430.748807,0,1,0,1,563201,563201,104449
20160801-124430.756620,0,1,0,1,628737,628737,104449
20160801-124430.764432,0,1,0,1,694273,694273,104449
20160801-124430.772244,0,1,0,1,759809,759809,104449
20160801-124430.780057,0,1,0,1,825345,825345,104449
20160801-124430.787870,0,1,0,1,890881,890881,104449
20160801-124430.795682,0,1,0,1,956417,956417,104449
20160801-124430.803494,0,1,0,1,1021953,1021953,104449
20160801-124430.811307,0,1,0,1,1087489,1087489,104449
20160801-124430.819120,0,1,0,1,1153025,1153025,104449
20160801-124430.826932,0,1,0,1,1218561,1218561,104449
20160801-124430.834744,0,1,0,1,1284097,1284097,104449
20160801-124430.842557,0,1,0,1,1349633,1349633,104449
20160801-124430.850370,0,1,0,1,1415169,1415169,104449
20160801-124430.858182,0,1,0,1,1480705,1480705,104449
20160801-124430.865994,0,1,0,1,1546241,1546241,104449
20160801-124430.873807,0,1,0,1,1611777,1611777,104449
20160801-124430.881620,0,1,0,1,1677313,1677313,104449
20160801-124430.889432,0,1,0,1,1742849,1742849,104449
20160801-124430.897244,0,1,0,1,1808385,1808385,104449
20160801-124430.905057,0,1,0,1,1873921,1873921,104449
20160801-124430.912870,0,1,0,1,1939457,1939457,104449
20160801-124430.920682,0,1,0,1,2004993,2004993,104449
