time,status,n_fib,n_fob,n_fsc,sensor temperature controller,laser temperature controller,laser current controller,microwave reference controller,zeeman_controller,science_data_id,science_data,time_stamp
20160803 23:07:57.563924,0,1,0,1,0,0,0,0,0,0,1140916225,0
20160803 23:07:57.579548,0,1,0,1,0,0,0,0,0,0,1174470657,0
20160803 23:07:57.595174,0,1,0,1,0,0,0,0,0,0,1208025089,0
20160803 23:07:57.610798,0,1,0,1,0,0,0,0,0,0,1241579521,0
20160803 23:07:57.626424,0,1,0,1,0,0,0,0,0,0,1275133953,0
20160803 23:07:57.642048,0,1,0,1,0,0,0,0,0,0,1308688385,0
20160803 23:07:57.657674,0,1,0,1,0,0,0,0,0,0,1342242817,0
20160803 23:07:57.673298,0,1,0,1,0,0,0,0,0,0,1375797249,0
20160803 23:07:57.688924,0,1,0,1,0,0,0,0,0,0,1409351681,0
20160803 23:07:57.704548,0,1,0,1,0,0,0,0,0,0,1442906113,0
20160803 23:07:57.720174,0,1,0,1,0,0,0,0,0,0,1476460545,0
20160803 23:07:57.735798,0,1,0,1,0,0,0,0,0,0,1510014977,0
20160803 23:07:57.751424,0,1,0,1,0,0,0,0,0,0,1543569409,0
20160803 23:07:57.767048,0,1,0,1,0,0,0,0,0,0,1577123841,0
20160803 23:07:57.782674,0,1,0,1,0,0,0,0,0,0,1610678273,0
20160803 23:07:57.798298,0,1,0,1,0,0,0,0,0,0,1644232705,0
20160803 23:07:57.813924,0,1,0,1,0,0,0,0,0,0,1677787137,0
20160803 23:07:57.829548,0,1,0,1,0,0,0,0,0,0,1711341569,0
20160803 23:07:57.845174,0,1,0,1,0,0,0,0,0,0,1744896001,0
20160803 23:07:57.860798,0,1,0,1,0,0,0,0,0,0,1778450433,0
20160803 23:07:57.876424,0,1,0,1,0,0,0,0,0,0,1812004865,0
20160803 23:07:57.892048,0,1,0,1,0,0,0,0,0,0,1845559297,0
20160803 23:07:57.907674,0,1,0,1,0,0,0,0,0,0,1879113729,0
20160803 23:07:57.923298,0,1,0,1,0,0,0,0,0,0,1912668161,0
20160803 23:07:57.938924,0,1,0,1,0,0,0,0,0,0,1946222593,0
20160803 23:07:57.954548,0,1,0,1,0,0,0,0,0,0,1979777025,0
20160803 23:07:57.970174,0,1,0,1,0,0,0,0,0,0,2013331457,0
20160803 23:07:57.985798,0,1,0,1,0,0,0,0,0,0,2046885889,0
20160803 23:07:58.001424,0,1,0,1,0,0,0,0,0,0,2080440321,0
20160803 23:07:58.017048,0,1,0,1,0,0,0,0,0,0,2113994753,0
20160803 23:07:58.032674,0,1,0,1,0,0,0,0,0,0,2147549185,0
20160803 23:07:58.048298,0,1,0,1,0,0,0,0,0,0,2181103617,0
20160803 23:07:58.063924,0,1,0,1,0,0,0,0,0,0,2214658049,0
20160803 23:07:58.079548,0,1,0,1,0,0,0,0,0,0,2248212481,0
20160803 23:07:58.095174,0,1,0,1,0,0,0,0,0,0,2281766913,0
